round,pick_idx,smiles,mu,std,UCB,True f
0,1,CC(N)C(=O)NS(=O)(=O)OCC1OCC(n2cnc3c(N)ncnc32)CC1O,0.10540813207626343,0.9699182510375977,1.4770796298980713,0.383779652542219
0,2,CCn1c(SCC(=O)N2CCOCC2)nc2c(c1=O)SC(C)C2,0.09540803730487823,0.9757198691368103,1.4752843379974365,0.13433057891466244
0,3,Cc1cccc(CC(O)(P(=O)(O)O)P(=O)(O)O)c1,0.09960305690765381,0.9676021933555603,1.4679992198944092,0.0777287187332984
0,4,c1coc(CN2CCC3OC(COCC4CCOCC4)CCC32)c1,0.08508870005607605,0.9769099950790405,1.4666481018066406,0.13057608672153667
0,5,Cc1nnc(NC(=O)C2=COCCO2)s1,0.09816516190767288,0.9721323847770691,1.4729679822921753,0.09409415560109496
1,1,Cc1cc2c(N)ncnc2n1C1CC(O)C(CO)O1,0.15631359815597534,0.9479055404663086,1.496854543685913,0.27975144247209416
1,2,CCC(C)C(N)C(=O)NS(=O)(=O)OCC1OC(n2ccc(=O)[nH]c2=O)C(O)C1O,0.1566639244556427,0.9462270140647888,1.4948309659957886,0.14541711730645993
1,3,CC(C)c1nc(CNC2CCN(S(C)(=O)=O)CC2)cs1,0.11639224737882614,0.9669623970985413,1.4838836193084717,0.14528364585354828
1,4,Nc1nc(SCC(=O)NCc2ccco2)n[nH]1,0.13756784796714783,0.9517883062362671,1.4835997819900513,0.22941573387056174
1,5,CCCCCCCCC=CCCCCCCCC(=O)OC1CCCOC1COP(=O)(O)OCC(N)C(=O)O,0.07549647241830826,0.9869338274002075,1.4712315797805786,0.007230483390668225
2,1,Nc1nc(O)c2ncn(C3CC(O)C(F)(CO)C3)c2n1,0.1421145796775818,0.9595226049423218,1.49908447265625,0.2603778219616477
2,2,COC(=O)C(C)N1CCCOP1(=O)COCCn1cnc2c(N)ncnc21,0.15786075592041016,0.9437517523765564,1.4925272464752197,0.3735436838188142
2,3,NC1CC(N2Cc3[nH]nc(NS(=O)(=O)CC(F)(F)F)c3C2)COC1c1cc(F)ccc1F,0.12493440508842468,0.9632196426391602,1.4871326684951782,0.2983975467231776
2,4,CC1(C)OC2OC(CSc3ncnc4[nH]cnc34)C3OC(C)(C)OC3C2O1,0.0960831567645073,0.9797773957252502,1.481697678565979,0.2228124549277306
2,5,N=C(N)Nc1cccnc1C1CC(O)C(NC(=N)N)CC1NC(=N)N,0.09486649185419083,0.9784518480300903,1.4786063432693481,0.10784422053659805
3,1,c1nc(Nc2nnn[nH]2)c2ncn(CC3CCC3)c2n1,0.17156264185905457,0.9542844891548157,1.5211247205734253,0.10619764719483069
