round,pick_idx,smiles,mu,std,UCB,True f
0,1,CCOC(=O)c1ccc(NS(=O)(=O)c2c(C)[nH]c(C)c2C(=O)N2CCCCC2)cc1,0.171977236866951,0.939376711845398,1.1113539934158325,0.4402254531628119
0,2,[O-][n+]1nc(N2CCCCC2)[n+]([O-])c2cc3c(cc21)CCC3,0.13364292681217194,0.9623514413833618,1.0959943532943726,0.254000254000381
0,3,Cc1cc(=O)n(CC(=O)NC(C)c2ccccc2)c2c1c(C)nn2C,0.14906489849090576,0.9437878131866455,1.0928527116775513,0.11263961471628194
0,4,CC(=NS(=O)(=O)c1ccc(Cl)c(Cl)c1)OCC(C)(C)C,0.11782461404800415,0.9683970808982849,1.086221694946289,0.10336519949213258
0,5,Cc1cc(NC(=O)C(Cl)Cl)cc2c1OCO2,0.10165369510650635,0.9767485857009888,1.0784022808074951,0.09365752143256602
1,1,CCOC(=O)c1ccc(N2CCCCC2)c(NS(=O)(=O)c2cccc(C(F)(F)F)c2)c1,0.25466346740722656,0.8888322710990906,1.143495798110962,0.3929526239966879
1,2,COc1cc(OC)c2c(C)c(C)[nH]c2c1C(=O)C(=O)N1CCCCC1,0.1998218595981598,0.9318520426750183,1.1316739320755005,0.3841106397986879
1,3,Cc1ccc(NC2=NCCCCC2)cc1,0.16064080595970154,0.9523877501487732,1.1130285263061523,0.10719483007851384
1,4,CCOC(=O)c1c(NC(=O)NS(=O)(=O)N2CCOCC2)sc2c1CCC(C)(C)C2,0.14922048151493073,0.9622858166694641,1.1115063428878784,0.1559424852520276
1,5,CCc1ccc2c(c1)[n+]([O-])c(NCCN(C)C)n[n+]2[O-],0.126146137714386,0.9582284688949585,1.0843746662139893,0.2603778219616477
2,1,CCOc1ccc(C(=O)N2CCCCC2)cc1OCC,0.262694776058197,0.9017634391784668,1.1644582748413086,0.15359216763453665
2,2,Cc1cc(C)c(S(=O)(=O)Nc2ccc(-c3ccc(N4CCCCC4)nn3)cc2)c(C)c1,0.26030513644218445,0.8881563544273376,1.1484614610671997,0.11431034482141236
2,3,CCOC(=O)c1[nH]c(C)c(C(=O)OCC(=O)N2CCCCC2C)c1C,0.1961500346660614,0.9333902597427368,1.1295403242111206,0.18888965547164804
2,4,Cn1nc(C(F)(F)F)cc1C(=O)Nc1ccc(S(=O)(=O)N2CCCC2)cc1NC(=O)c1cc(C(F)(F)F)nn1C,0.19989024102687836,0.9307382106781006,1.1306284666061401,0.1191715180318473
2,5,COc1ccc2c(c1)[n+]([O-])c1ccc(N)cc1[n+]2[O-],0.15423017740249634,0.9434671998023987,1.097697377204895,0.04710213583904883
3,1,CCOC(=O)c1c(CN2CCCCC2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,0.22541318833827972,0.9146408438682556,1.1400539875030518,0.4289522117905443
3,2,Cc1[nH]c(C)c(S(=O)(=O)N2CCN(c3cccc(Cl)c3)CC2)c1C(=O)N1CCCC1,0.23617199063301086,0.8897830843925476,1.1259551048278809,0.32732683535398854
3,3,CCOC(=O)c1ccc(NC(=O)C2C(=O)NC(=O)NC2=O)cc1,0.1966218203306198,0.9145501255989075,1.1111719608306885,0.1354641903956197
3,4,COc1cc(CNC2CCCCCC2)cc(OC)c1OC,0.15165866911411285,0.9474381804466248,1.0990968942642212,0.14682585851257945
3,5,N=C(N)NCCCC(NC(=O)OCc1ccccc1)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1ccccc1)C(=O)N1CCCCC1,0.1511928141117096,0.945605993270874,1.0967987775802612,0.006976256393713662
4,1,Cc1[nH]c(C=C2C(=O)N(CCCN(C)C)c3ccc(F)cc32)c(C)c1C(=O)N1CCCCC1,0.2544797658920288,0.892587423324585,1.1470671892166138,0.3523321317088221
4,2,CCOC(=O)C1=C(N2CCCCC2)c2cc3c(n2C1=O)CCCC3,0.24284562468528748,0.9006833434104919,1.143528938293457,0.1457772097702303
4,3,CCOC(=O)c1c(S(=O)(=O)N(C)Cc2ccco2)c(C)n(C)c1C,0.2031872272491455,0.9220228791236877,1.1252100467681885,0.36667939881128453
4,4,Oc1c(Cl)cc(Cl)c(Cl)c1CN1CCCCC1,0.2099972665309906,0.9198461174964905,1.1298433542251587,0.11194214909555206
4,5,CCCOC(=O)N1CCN([N+]([O-])=NOc2cc(ON=[N+]([O-])N(C)C)c([N+](=O)[O-])cc2[N+](=O)[O-])CC1,0.14906738698482513,0.9574292302131653,1.1064965724945068,0.13225851776115788
5,1,Cc1c(C(=O)N2CCCCC2)c(S(=O)(=O)NCc2ccc(N(C)C)cc2)c(C)n1C,0.3171219825744629,0.8446736931800842,1.1617956161499023,0.36514837167011077
5,2,CCOC(=O)c1cc2c(ccn3cc(CN(C)C)nc23)[nH]1,0.20046323537826538,0.925527811050415,1.1259911060333252,0.1278028507760595
5,3,CCOC(=O)c1c(C)[nH]c(C=C2C(=O)CCCC2=O)c1O,0.2017376869916916,0.9196723103523254,1.1214100122451782,0.14881456118450445
5,4,COc1cc(C(F)(F)F)cc(SC)c1C(=O)NC1COCCC1N1CCCC1,0.17632192373275757,0.9287213087081909,1.1050431728363037,0.14064057794730184
5,5,Cc1c(NCCN(C)C)cc(Cl)cc1N1CCN(c2ncnc3[nH]nc(Br)c23)CC1,0.16973741352558136,0.9380573630332947,1.1077947616577148,0.10132529097102917
6,1,CCOC(=O)c1c(S(=O)(=O)N2CCC(C(=O)N3CCN(c4ccccc4F)CC3)CC2)c(C)n(C)c1C,0.2564821243286133,0.8761014938354492,1.1325836181640625,0.41099746826339323
