round,pick_idx,smiles,mu,std,UCB,True f
0,1,NS(=O)(=O)c1cc2c(cc1Cl)CN(C1CCCCC1)C2=O,0.0578489825129509,0.9619075059890747,0.7380203008651733,0.13842874694370869
0,2,CC1CC(NS(=O)(=O)c2ccc(C(F)(F)F)nc2)C1,0.05308203399181366,0.9656158685684204,0.7358755469322205,0.10428401933496992
0,3,CNC(=O)C1=CCCC1,0.04023757576942444,0.9799160957336426,0.7331428527832031,0.00589092781085235
0,4,C=Cc1ccc2c(c1)OCCOCCOCCOCCOCCO2,0.03503549471497536,0.9831271767616272,0.7302113771438599,0.07027975465057479
0,5,O=C(CN1CCCCCC1)N1CCc2nnc(C3CCCNC3)n2CC1,0.03696967288851738,0.983668863773346,0.732528567314148,0.11890965984235764
1,1,O=S(=O)(c1cncc(F)c1)N1CCSC2(CCCCC2)C1,0.07114942371845245,0.9562478065490723,0.747318685054779,0.10575790349560724
1,2,Cc1ccc(Nc2nnc(SCC3CCCCC3)[nH]2)cc1,0.06858521699905396,0.9559396505355835,0.7445366382598877,0.35653701640614627
1,3,O=C1N2CC(CCC2C(O)=NC2CCNCC2)N1OS(=O)(=O)O,0.05426420271396637,0.9719015955924988,0.7415024042129517,0.007412588273677868
1,4,O=C(Cn1cc(C(F)(F)F)cc(Cl)c1=O)NC1CCS(=O)(=O)C1,0.061085816472768784,0.9607937335968018,0.7404695749282837,0.12159163926904745
1,5,C1=CCCC2CN3CCCCC=CCCCCC4CC(CN(CCCCCCCC1)C4)C2CC3,0.04502053186297417,0.9788261651992798,0.7371551394462585,0.005846988471097555
2,1,Cc1ccc(NC2=NCCCCC2)cc1,0.1513282209634781,0.9108687043190002,0.795409619808197,0.10719483007851384
2,2,O=c1[nH]nc(SCC2CCCCC2)nc1O,0.13849596679210663,0.9250639081001282,0.7926149368286133,0.14107532574761605
2,3,CC(C)=CCSc1nnc(Nc2ccccc2)[nH]1,0.12250171601772308,0.9279799461364746,0.7786826491355896,0.20584674239815454
2,4,c1nc(Nc2nnn[nH]2)c2ncn(CC3CCC3)c2n1,0.08730221539735794,0.9683505296707153,0.7720293998718262,0.10619764719483069
2,5,Cn1c(SCCCN2CCC3(CC3c3ccc(C(F)(F)F)cc3)C2)nnc1C1CCCCC1,0.10858160257339478,0.9428216218948364,0.7752571702003479,0.34874291623145787
3,1,Nn1c(SCC(=O)Nc2ccc(F)cc2)nnc1C1CCCCC1,0.18567675352096558,0.8963247537612915,0.8194740414619446,0.3841106397986879
3,2,Cc1ncoc1-c1nnc(SCCCN2CCC3(CC3c3ccc(C(F)(F)F)cc3F)C2)n1C,0.1731446087360382,0.8886440992355347,0.8015108108520508,0.09768762734305199
3,3,CCN1C(=O)C2C(c3ccc(C(F)(F)F)cc3)NC3(CCCN(CC4CCCCC4)C3=O)C2C1=O,0.16011878848075867,0.909922182559967,0.8035309314727783,0.1423174623025149
3,4,Cc1ccc(SCc2nnc(N)s2)cc1,0.11585308611392975,0.9466108083724976,0.785207986831665,0.13363062095621217
3,5,Cn1c(=S)c2nc(C3CCCC3)[nH]c2n(C)c1=S,0.09795771539211273,0.959530770778656,0.7764484286308289,0.36171967253016124
