round,pick_idx,smiles,mu,std,UCB,True f
0,1,COCCNC(=O)C1CCN(S(=O)(=O)c2ccc3c(c2)CCCN3C(C)=O)CC1,0.16544444859027863,0.9381726980209351,0.8288326859474182,0.15533688107974267
0,2,O=C(Nc1ccc(CN2CCOCC2)cc1)c1ccc(F)cc1,0.1709524691104889,0.9188293814659119,0.8206629753112793,0.2795084971874737
0,3,CC1=CC2Cc3[nH]c(=O)ccc3C3(C1)C2CCCN3C(=O)CN(C)CCCN(C)CC(=O)N1CCCC2C3C=C(C)CC21c1ccc(=O)[nH]c1C3,0.16173526644706726,0.9131946563720703,0.8074613809585571,0.36992175559590695
0,4,COc1ccc(NC(=O)COC(=O)c2cc3c(s2)CCC3)cc1,0.16773775219917297,0.921864926815033,0.8195947408676147,0.3506434366591383
0,5,COC(=O)C1C(=O)OC(C)(C)C1C(C)C(=O)c1ccc(C)cc1C,0.11499692499637604,0.9639358520507812,0.7966024875640869,0.13061037215910307
1,1,CCc1cc(C(=O)c2ccc(OC)cc2)c(NC(=O)CN2CCCCC2)s1,0.2073066532611847,0.9088761806488037,0.8499791622161865,0.40663783728111363
1,2,O=C(NC1(C(=O)O)CCCCC1)c1cc2c(n(Cc3ccc(F)cc3)c1=O)CCCCCC2,0.17928451299667358,0.9387459754943848,0.8430781364440918,0.3607450433496902
1,3,O=C(CN1C(=O)C2C3C=CC(C3)C2C1=O)Nc1ccc(F)cc1,0.1781446486711502,0.9317312240600586,0.8369780778884888,0.11959819865938125
1,4,Cc1ccc(C(=O)OC2CCC3(C)C(=CCC4C5CCC(=O)NC5(C)CCC43)C2)cc1,0.15329650044441223,0.9517924189567566,0.8263154029846191,0.13144141154333272
1,5,CCCCN(C(=O)c1cc2c(s1)CCCC2)c1c(N)n(CCC)c(=O)[nH]c1=O,0.14619816839694977,0.9539575576782227,0.820747971534729,0.3937496154790789
2,1,CCN(CC(=O)Nc1ccc(NC(C)=O)cc1)C(=O)c1cc2c(s1)CCCC2,0.2846945524215698,0.8612911105155945,0.8937193155288696,0.4034732923929645
2,2,O=C(NCCCN1CCCCC1)c1ccc2c(=O)n(Cc3ccc(Cl)cc3)c(=O)[nH]c2c1,0.23664355278015137,0.9111455082893372,0.8809207081794739,0.1255317406519659
2,3,COc1ccc(C(=O)NC(C(=O)NCC2(N3CCCCC3)CCCCC2)C(C)C)cc1,0.23875196278095245,0.9071239829063416,0.8801854848861694,0.1512864325212786
2,4,NC(=O)c1c(NC(=O)CN2CCOCC2)sc2c1CCC2,0.20430748164653778,0.9233555793762207,0.8572185039520264,0.1322885185594934
2,5,CCCCn1c(N)c(N(CC(C)C)C(=O)COC(=O)Cc2cccc(OC)c2)c(=O)[nH]c1=O,0.20864123106002808,0.920369565486908,0.859440803527832,0.37662178857735473
3,1,COCCN(C(=O)COC(=O)c1cc2c(s1)CCCC2)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,0.3121379017829895,0.837867796421051,0.9045999050140381,0.13300709265898727
3,2,CCCn1c2c(c(O)c(C(=O)Nc3ccc(OC)cc3)c1=O)CCCC2,0.26207298040390015,0.8867077231407166,0.8890700340270996,0.4016096644512494
3,3,CCN(CC)CC(=O)Nc1sc(C)cc1C(=O)c1ccc(C)cc1,0.242279514670372,0.8962399363517761,0.8760168552398682,0.3506434366591383
3,4,CN(C)C(=O)CCC(=O)N(C)CC1CCCN(CCc2ccc(F)cc2)C1,0.20774300396442413,0.9331104755401611,0.8675517439842224,0.14656667762468562
3,5,CCN(CC)C(=O)C1CC(N)CN1C(=O)c1cc2c([nH]c1=O)CCC2,0.20002874732017517,0.9375232458114624,0.8629578351974487,0.16733321077498242
4,1,CCC1CCc2sc(C(=O)N(C)CC(=O)Nc3ccc(OC)cc3)cc2C1,0.31821030378341675,0.8270760774612427,0.903041422367096,0.38527587518556106
4,2,CCN(CC)CCSc1cc(F)ccc1S(=O)(=O)Nc1ccc2c(c1C(=O)O)CCCC2,0.23031826317310333,0.9116619229316711,0.8749605417251587,0.3886889973882043
4,3,CCCCN1C(=O)C(=O)N(CC(=O)Nc2sc(CC)cc2C(=O)OCC)C1=O,0.21021467447280884,0.9244945049285889,0.8639310002326965,0.15433408518419978
4,4,Cc1sc(C(=O)Nc2cccc(CN3CCC(C(O)=NC4CCCCC4)CC3)c2)cc1CC(C)C,0.20863623917102814,0.9205019474029541,0.8595293760299683,0.4424976788687098
4,5,CCCCCCCCCCCC(=O)c1c(C)c(CCC(=O)O)n(Cc2ccc(OC)cc2)c1C,0.2074437141418457,0.9306126832962036,0.8654862642288208,0.34874291623145787
5,1,COc1ccc(-c2cc(C(C)=O)c(C)n2CCC(=O)NC2CCCCC2)cc1,0.28698283433914185,0.87601238489151,0.9064171314239502,0.4579054698896255
5,2,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)Nc2c(OC)cc(OC)cc2C(=O)O)cc1,0.26350343227386475,0.9060200452804565,0.9041563272476196,0.38069349381344053
5,3,CCN(CC(=O)Nc1c(F)cccc1F)C(=O)c1csc2c1CCCC2,0.2599506080150604,0.8979063630104065,0.8948662281036377,0.365866461590203
5,4,CCCCCCN1CCN(Cc2cccc(NC(=O)c3cccc(OCC)c3)c2)CC1,0.2555643618106842,0.8992317318916321,0.8914172649383545,0.3657906736118466
5,5,CCN(CC)CCCN1C(=O)CC2(CCCc3ccc(OC(C)C)cc32)C1=O,0.22757193446159363,0.9251225590705872,0.8817323446273804,0.14064057794730184
6,1,COc1cccc(NC(=O)c2ccc(F)c(C(C)=O)c2)c1,0.30784618854522705,0.8798787593841553,0.930014431476593,0.2898855178262242
6,2,CCCSc1c(C(=O)NC2CCCCC2)cnn1-c1ccc(C(=O)O)cc1,0.28286248445510864,0.8955278992652893,0.9160963296890259,0.47237749297333015
6,3,CCOc1ccc(OCC)c(NC(=O)c2csc3c2CCCC3)c1,0.291665256023407,0.8779779076576233,0.9124893546104431,0.3841106397986879
6,4,CCCN(CCC)C1CCc2cc(CN(C(C)=O)c3ccc(OC)cc3)ccc2C1,0.27352625131607056,0.9004623889923096,0.9102492928504944,0.3611575592573076
6,5,CCCCCCN(CC(=O)O)C(=O)C(CCCN=C(N)N)NS(=O)(=O)c1ccc2cc(OC)c(OC)cc2c1,0.23161481320858002,0.9254489541053772,0.8860060572624207,0.38521045776846913
7,1,COc1ccc(C(=O)C=CC(=O)N(CC(=O)NC2CCCCC2)Cc2ccc(F)cc2)c(O)c1,0.33234578371047974,0.8689870834350586,0.9468124508857727,0.43915503282683993
7,2,CCCCCCc1c(OCc2ccc(C(=O)O)cc2OC)ccc(C(C)=O)c1O,0.3006815016269684,0.8943854570388794,0.9331074953079224,0.3561820765307977
7,3,CCCn1c2c(c3cccc(C(=O)O)c31)CCCCC2,0.2923407554626465,0.8919394612312317,0.9230371713638306,0.40451991747794525
7,4,CCOc1cc(CN2CCC(NC(=O)c3cncc(C)c3)CC2)cc(OCC)c1C,0.26570308208465576,0.9191652536392212,0.9156510829925537,0.4051902077760665
7,5,CCCC(NS(=O)(=O)c1ccc(OC)cc1)C(=O)O,0.2893940508365631,0.8884943723678589,0.9176543951034546,0.16289975459280054
8,1,COc1cc(NC(=O)c2cc3c4c(c2)CCCCC4CCCC3)ccc1C(=O)O,0.3294932544231415,0.8912178874015808,0.9596794843673706,0.4190137456981208
8,2,CCc1ccc2nc(O)c(CN(CCN(CC)CC)C(=O)NC3CCCCC3)cc2c1,0.31613481044769287,0.8971102237701416,0.950487494468689,0.43193421279068006
8,3,CCN1CCC(N(Cc2cccc(OC)c2)C(=O)Nc2ccc(C)cc2Cl)CC1,0.31245794892311096,0.8857002854347229,0.9387426376342773,0.37655151676247356
8,4,CCCCCC(=O)c1ccc(N2C(=O)CCC2COCc2ccc(C(=O)O)s2)cc1,0.28498828411102295,0.904577374458313,0.924621045589447,0.39440531887330776
8,5,CCCc1cc(C(=O)N(C)CC(=O)Nc2ccc(OCC)c(OCC)c2)sc1C,0.3040212094783783,0.8803094625473022,0.9264940023422241,0.36788360369097944
9,1,COc1cc(C(=O)O)ccc1Cn1ccc2ccc(NC(=O)NC3CCCC3)cc21,0.351980984210968,0.8749973177909851,0.9706975221633911,0.15627349261415013
